10503402;1463979877;90340050;
10503402;90340050;3130971510;
10503402;3130971510;1375774798;
10503402;1375774798;1463979856;
10503402;1463979856;3130971509;
10503402;3130971509;90340049;
106554891;1225716464;1225716349;
106554891;1225716349;1225716714;
106554891;1225716714;1225715815;
106554891;1225715815;1225715875;
106554891;1225715875;1225716142;
106554891;1225716142;1225716070;
106554891;1225716070;1403390249;
106554891;1403390249;1225716239;
106554891;1225716239;1225716459;
106554891;1225716459;1225716740;
106554891;1225716740;1225715961;
106554891;1225715961;1225715886;
106554891;1225715886;1225716264;
106554891;1225716264;1225716464;
106554901;1225716062;2801647305;
106554901;2801647305;1225716564;
106554901;1225716564;1225716777;
106554901;1225716777;1225716663;
106554901;1225716663;1225715793;
106554901;1225715793;1225715912;
106554901;1225715912;2801647303;
106554901;2801647303;1225716025;
106554901;1225716025;1225715977;
106554901;1225715977;1225716113;
106554901;1225716113;1225716313;
106554901;1225716313;1225716474;
106554901;1225716474;90349440;
106554901;90349440;1225716594;
106554901;1225716594;1225716062;
106554902;1225716464;1225715846;
106554902;1225715846;1403390289;
106554902;1403390289;1225716224;
106554902;1225716224;1225715966;
106554902;1225715966;1225716096;
106554902;1225716096;1225716277;
106554902;1225716277;1225716468;
106554902;1225716468;1225716409;
106554902;1225716409;1225716558;
106554902;1225716558;1225716772;
106554906;1225716113;3548511641;
106554906;3548511641;1225715987;
106554906;1225715987;1948842932;
106554906;1948842932;1225715806;
106554906;1225715806;1225716337;
106554906;1225716337;1948842991;
106554907;1948842997;90334518;
106554916;1225716594;1225716093;
106554916;1225716093;1225716273;
106554916;1225716273;1225716464;
106554920;1225715961;1225716743;
106554920;1225716743;1494692942;
106554928;90344288;90349446;
106554928;90349446;3130972236;
106554928;3130972236;1494692986;
106554928;1494692986;90349445;
106554928;90349445;1495156578;
106554929;1225716464;1225716554;
106554929;1225716554;1225716407;
106554929;1225716407;1225716564;
123336887;1375774798;1495156587;
123336887;1495156587;1495156586;
123336887;1495156586;1494692993;
123336887;1494692993;1375774796;
123336890;1375774778;3130934354;
123336890;3130934354;1494692965;
123336890;1494692965;1375774783;
123336890;1375774783;1375774788;
123336890;1375774788;90339550;
123336896;1375774790;3130934355;
123336896;3130934355;1375774786;
123336896;1375774786;1494692977;
123336896;1494692977;1375774792;
123336896;1375774792;1375774794;
123336897;1375774797;1375774796;
123336897;1375774796;1375774790;
123336897;1375774790;1375774782;
123336897;1375774782;1494692969;
123336897;1494692969;1375774778;
124062870;1381719834;1381719847;
124062877;1381719811;1381719828;
124062877;1381719828;1381719834;
124062877;1381719834;1381719846;
126637441;1225716772;1225716464;
126637447;1225716468;1403390184;
126637455;1225715817;1403390289;
126637458;1225716714;1225715961;
130229172;1435220380;4221622791;
130229172;4221622791;1495156629;
130229172;1495156629;1435220378;
130229172;1435220378;1435220376;
130229172;1435220376;1435220375;
130229172;1435220375;1435220374;
130229172;1435220374;1435220371;
130229172;1435220371;1435220369;
130229172;1435220369;1435220367;
130229172;1435220367;1435220365;
130229172;1435220365;2795603121;
130229172;2795603121;2795603120;
130229172;2795603120;1435220363;
130229180;90349445;1494692988;
130229180;1494692988;3130971484;
130229180;3130971484;1494692998;
130229180;1494692998;1494693001;
130229180;1494693001;1435220360;
130229180;1435220360;3416765804;
130229180;3416765804;3416765805;
130229180;3416765805;1435220361;
130229180;1435220361;1435220359;
133041173;1463979797;1463979795;
133041173;1463979795;1463979796;
133041173;1463979796;1381719846;
133041173;1381719846;1463979802;
133041173;1463979802;1463979804;
133041173;1463979804;1463979810;
133041173;1463979810;1463979816;
133041173;1463979816;1463979819;
133041173;1463979819;1463979821;
133041173;1463979821;1463979823;
133041181;1463979894;1463979895;
133041187;1463979828;1463979825;
133041187;1463979825;1463979830;
133041188;1463979876;1463979894;
133041188;1463979894;1463979902;
133041191;1463979879;1495156596;
133041191;1495156596;1495156595;
133041191;1495156595;1495156589;
133041191;1495156589;4323276590;
133041191;4323276590;90340053;
133041192;1463979885;1463979895;
133041192;1463979895;1463979903;
133041197;1463979814;1463979828;
133041197;1463979828;1375774778;
133041198;90348394;1463979863;
133041203;1463979914;1463979906;
133041203;1463979906;3958850044;
133041203;3958850044;2875447012;
133041203;2875447012;3958850042;
133041203;3958850042;1463979898;
133041203;1463979898;2795602181;
133041203;2795602181;1463979888;
133041207;1463979804;1463979803;
133041207;1463979803;1463979799;
133041207;1463979799;1381719847;
133041207;1381719847;1463979792;
133041215;1463979817;1463979818;
133041215;1463979818;1463979822;
133041215;1463979822;1494692962;
133041215;1494692962;1463979827;
133041215;1463979827;1463979829;
133041215;1463979829;1494692964;
133041215;1494692964;1463979826;
133041217;1463979883;2795602180;
133041217;2795602180;1463979891;
133041217;1463979891;1463979897;
133041217;1463979897;3958850041;
133041217;3958850041;1463979899;
133041217;1463979899;3958211081;
133041217;3958211081;3958850043;
133041217;3958850043;1463979902;
133041217;1463979902;1463979903;
133041217;1463979903;3958849197;
133041217;3958849197;1463979908;
133041219;90339548;90339549;
133041219;90339549;90339550;
133041219;90339550;1375774794;
133041219;1375774794;1375774797;
133041219;1375774797;90339551;
133041219;90339551;90339552;
133041219;90339552;1463979874;
133041223;1463979856;1463979857;
133041223;1463979857;1463979859;
133041223;1463979859;1463979863;
133041223;1463979863;1463979876;
133041223;1463979876;1463979885;
133041223;1463979885;1463979893;
133041225;1463979890;2722941428;
133041225;2722941428;90339553;
133041225;90339553;2722941423;
133041225;2722941423;1463979879;
133041225;1463979879;2722941419;
133041225;2722941419;1463979874;
133041225;1463979874;1463979873;
133041225;1463979873;1463979877;
133041225;1463979877;2722941420;
133041225;2722941420;1463979883;
133041225;1463979883;2722941426;
133041225;2722941426;1463979886;
133041225;1463979886;1463979888;
133041225;1463979888;1463979890;
136229276;1463979827;1494692957;
136229276;1494692957;1494692951;
136229276;1494692951;1494692947;
136229276;1494692947;1494692949;
136229276;1494692949;1494692952;
136229276;1494692952;1494692954;
136229276;1494692954;1494692960;
136229276;1494692960;1494692961;
136229276;1494692961;1494692962;
136229279;1435220369;1494693029;
136229279;1494693029;1494693028;
136229279;1494693028;1494693023;
136229279;1494693023;1494693022;
136229279;1494693022;1494693026;
136229279;1494693026;1494693031;
136229279;1494693031;1494693035;
136229279;1494693035;1494693039;
136229279;1494693039;1494693043;
136229279;1494693043;1494693045;
136229279;1494693045;1494693044;
136229279;1494693044;1494693041;
136229279;1494693041;1494693037;
136229279;1494693037;1494693036;
136229279;1494693036;1494693034;
136229279;1494693034;1494693033;
136229279;1494693033;1494693035;
136229281;1494692960;1494692950;
136229283;1463979816;3130971520;
136229283;3130971520;1494692965;
136229284;1494692921;4323560196;
136229284;4323560196;1948842888;
136229284;1948842888;1494692915;
136229288;1494692954;1682053133;
136229288;1682053133;1494692945;
136229288;1494692945;1494692944;
136229289;1494692942;3775014724;
136229289;3775014724;1494692939;
136229289;1494692939;1494692936;
136229294;1463979893;1494693020;
136229294;1494693020;1494693019;
136229296;1494692957;1494692955;
136229296;1494692955;1494692958;
136229296;1494692958;1494692959;
136229305;1948842932;1494692924;
136229305;1494692924;1494692926;
136229305;1494692926;1494692938;
136229305;1494692938;1494692942;
136229306;1494692969;1494692967;
136229306;1494692967;1494692968;
136229306;1494692968;1494692981;
136229306;1494692981;1494692983;
136229306;1494692983;1494692993;
136229307;1494692947;1682053124;
136229307;1682053124;1494692933;
136229307;1494692933;1494692932;
136229307;1494692932;1494692934;
136229307;1494692934;1494692940;
136229307;1494692940;1494692945;
136276800;1463979817;1494692950;
136276800;1494692950;1463979813;
136276800;1463979813;1494692944;
136276800;1494692944;1463979800;
136276800;1463979800;1494692921;
136276800;1494692921;1495156533;
136276800;1495156533;1463979791;
136276800;1463979791;3130945913;
136276800;3130945913;3130945914;
136276800;3130945914;3130945915;
136276800;3130945915;3130945916;
136276800;3130945916;3130945917;
136276800;3130945917;3130945918;
136276802;1495156576;1495156578;
136276805;1495156585;1435220359;
136276806;1463979898;1463979897;
136276806;1463979897;3130971511;
136276806;3130971511;1495156590;
136276817;1495156562;1495156563;
136276817;1495156563;2937085686;
136276817;2937085686;1495156565;
136276817;1495156565;2937085692;
136276817;2937085692;2937085693;
136276817;2937085693;2937085690;
136276817;2937085690;2937085689;
136276817;2937085689;2937085688;
136276817;2937085688;2937085686;
136276821;1495156586;1495156567;
136276821;1495156567;1495156572;
136276821;1495156572;1495156587;
136276825;1495156596;1495156598;
136276825;1495156598;1495156604;
136276825;1495156604;1495156607;
136276825;1495156607;1495156606;
136276825;1495156606;90339553;
136276829;1495156584;3957525974;
136276829;3957525974;1495156585;
136276829;1495156585;1495156583;
136276829;1495156583;3957525973;
136276829;3957525973;1495156576;
136276829;1495156576;1495156574;
136276829;1495156574;3957525971;
136276829;3957525971;1495156573;
136276829;1495156573;3957525970;
136276829;3957525970;1495156575;
136276829;1495156575;1495156577;
136276829;1495156577;3957525972;
136276829;3957525972;1495156584;
155849882;1682053124;1682053123;
155849882;1682053123;1682053128;
155849882;1682053128;1682053131;
155849882;1682053131;1682053133;
184402634;3167391961;90338641;
184402634;90338641;1494692901;
184402634;1494692901;90338642;
184402634;90338642;1948842869;
184402634;1948842869;1381719806;
184402634;1381719806;1948842873;
184402634;1948842873;90338643;
184402634;90338643;4725030789;
184402634;4725030789;4725031189;
184402634;4725031189;1948842909;
184402634;1948842909;1381719831;
184402634;1381719831;90338823;
184402636;1948842992;1948842995;
184402636;1948842995;1948842996;
184402636;1948842996;1948842993;
184402636;1948842993;1948842989;
184402636;1948842989;1948842963;
184402636;1948842963;1948842957;
184402636;1948842957;1948842953;
184402636;1948842953;1948842951;
184402636;1948842951;1948842949;
184402636;1948842949;1948842948;
184402636;1948842948;1948842950;
184402636;1948842950;1948842952;
184402636;1948842952;1948842956;
184402636;1948842956;1948842958;
184402636;1948842958;1948842988;
184402636;1948842988;1948842992;
184402637;1948843031;1948842963;
184402641;90338823;1948842952;
184402642;1948842949;90338823;
184402648;90340049;1948843082;
184402648;1948843082;90348394;
184402648;90348394;3775022825;
184402648;3775022825;1463979855;
184402648;1463979855;3775022826;
184402648;3775022826;1948843084;
184402648;1948843084;90344288;
184402648;90344288;90344289;
184402648;90344289;90344290;
184402648;90344290;1494693019;
184402650;1948842996;1948843001;
184402650;1948843001;1948843031;
184403019;1948842957;90338824;
184403057;90338824;1948842951;
184403093;1948842956;1948842990;
184403093;1948842990;1948843007;
184403099;1948843007;1948842999;
184403099;1948842999;1948842995;
184403194;1463979812;90349441;
184403194;90349441;1225715935;
184403194;1225715935;90334518;
184403200;1948842865;3130945918;
184403200;3130945918;1948842867;
184403200;1948842867;4323560195;
184403200;4323560195;1948842888;
184403200;1948842888;4323551395;
184403200;4323551395;1225716537;
184403200;1225716537;1948842991;
184403200;1948842991;1948842997;
274894950;90349443;2795603118;
274894950;2795603118;3416763947;
274894950;3416763947;90349442;
274894950;90349442;3957525130;
274894950;3957525130;1494692953;
274894950;1494692953;1463979812;
275523158;1495156578;90349443;
283712866;1463979863;1463979899;
283712866;1463979899;2875447012;
283712867;1463979909;3958849196;
283712867;3958849196;1463979900;
283712867;1463979900;1463979893;
290165714;2801634161;90349443;
290165715;90340049;1494692972;
290165715;1494692972;1494692970;
290165715;1494692970;4022828194;
290165715;4022828194;2801634161;
304305826;3088349660;4221533278;
304305826;4221533278;3088349661;
304305826;3088349661;3088349662;
304305826;3088349662;4221620205;
304305826;4221620205;3088349663;
307860141;3130929233;3130929234;
307860666;3130934354;3130934355;
307865328;1495156572;3130971509;
307865329;3130971510;3130971511;
334612971;1435220359;2795603119;
334612971;2795603119;1435220362;
334612971;1435220362;1435220363;
334612971;1435220363;1435220364;
334612971;1435220364;1435220366;
334612971;1435220366;2795603122;
334612971;2795603122;1435220370;
334612971;1435220370;1435220372;
334612971;1435220372;1435220373;
334612971;1435220373;1435220377;
334612971;1435220377;1435220379;
334612971;1435220379;1435220386;
334612971;1435220386;1494693083;
334612971;1494693083;1494693105;
334612971;1494693105;1435220394;
334612971;1435220394;1435220398;
334612971;1435220398;1435220401;
334612971;1435220401;1948843237;
334612971;1948843237;1435220406;
334612971;1435220406;1915352947;
334612971;1915352947;1435220408;
334612971;1435220408;1915355191;
334612971;1915355191;1435220411;
334612971;1435220411;1914131937;
334612971;1914131937;1435220412;
334612971;1435220412;1435220418;
334612971;1435220418;1435220419;
334612971;1435220419;1435220424;
374096229;1494692942;1494692943;
374096229;1494692943;3775014725;
