32
1;0;0;460;400
2;0;0;600;600
3;0;0;360;800
4;0;0;460;800
5;0;0;540;1100
6;0;0;660;1000
7;0;0;260;1600
8;0;0;400;1400
9;0;0;460;1600
10;0;0;610;1800
11;0;0;660;1600
12;0;0;760;1600
13;0;0;160;2200
14;0;0;310;2500
15;0;0;360;2200
16;0;0;430;2400
17;0;0;560;2200
18;0;0;710;2400
19;0;0;760;2200
20;0;0;860;2200
21;0;0;260;2800
22;0;0;340;2600
23;0;0;510;3100
24;0;0;560;2800
25;0;0;660;2800
26;0;0;760;2800
27;0;0;360;3400
28;0;0;460;3400
29;0;0;560;3400
30;0;0;660;3400
31;0;0;460;4000
32;0;0;540;3900
