859
10503083;90333090;1403389789;
10503083;1403389789;90334491;
10503083;90334491;90334492;
10503083;90334492;1403389825;
10503083;1403389825;1403389833;
10503083;1403389833;90334495;
10503083;90334495;1403389830;
10503083;1403389830;1403389851;
10503083;1403389851;1948842551;
10503083;1948842551;90334496;
10503083;90334496;1948842729;
10503083;1948842729;90334497;
10503083;90334497;90334499;
10503083;90334499;90334500;
10503083;90334500;90334502;
10503083;90334502;90334504;
10503083;90334504;90334505;
10503083;90334505;1403390039;
10503083;1403390039;1381719778;
10503083;1381719778;90334506;
10503083;90334506;90334508;
10503083;90334508;1948842875;
10503083;1948842875;90334509;
10503083;90334509;90334510;
10503083;90334510;1682053047;
10503083;1682053047;1381719776;
10503083;1381719776;1948842843;
10503083;1948842843;90334511;
10503083;90334511;3130978862;
10503083;3130978862;3130978501;
10503083;3130978501;90334513;
10503083;90334513;90334515;
10503083;90334515;1403390072;
10503083;1403390072;1948842865;
10503364;90339386;1381719833;
10503364;1381719833;1463979797;
10503364;1463979797;90339547;
10503364;90339547;1463979823;
10503364;1463979823;1463979843;
10503402;1463979877;90340050;
10503402;90340050;3130971510;
10503402;3130971510;1375774798;
10503402;1375774798;1463979856;
10503402;1463979856;3130971509;
10503402;3130971509;90340049;
10503956;1225716777;1225716116;
10503956;1225716116;1225715983;
10503956;1225715983;1225715869;
10503956;1225715869;1225715917;
10503956;1225715917;90349439;
10503956;90349439;1225716319;
10503956;1225716319;1225716200;
10503956;1225716200;1948842878;
106554891;1225716464;1225716349;
106554891;1225716349;1225716714;
106554891;1225716714;1225715815;
106554891;1225715815;1225715875;
106554891;1225715875;1225716142;
106554891;1225716142;1225716070;
106554891;1225716070;1403390249;
106554891;1403390249;1225716239;
106554891;1225716239;1225716459;
106554891;1225716459;1225716740;
106554891;1225716740;1225715961;
106554891;1225715961;1225715886;
106554891;1225715886;1225716264;
106554891;1225716264;1225716464;
106554901;1225716062;2801647305;
106554901;2801647305;1225716564;
106554901;1225716564;1225716777;
106554901;1225716777;1225716663;
106554901;1225716663;1225715793;
106554901;1225715793;1225715912;
106554901;1225715912;2801647303;
106554901;2801647303;1225716025;
106554901;1225716025;1225715977;
106554901;1225715977;1225716113;
106554901;1225716113;1225716313;
106554901;1225716313;1225716474;
106554901;1225716474;90349440;
106554901;90349440;1225716594;
106554901;1225716594;1225716062;
106554902;1225716464;1225715846;
106554902;1225715846;1403390289;
106554902;1403390289;1225716224;
