300
1;0;0;60;400
2;0;0;160;400
3;0;0;260;400
4;0;0;360;400
5;0;0;460;400
6;0;0;560;400
7;0;0;660;400
8;0;0;760;400
9;0;0;860;400
10;0;0;960;400
11;0;0;1060;400
12;0;0;1160;400
13;0;0;60;800
14;0;0;160;800
15;0;0;260;800
16;0;0;360;800
17;0;0;460;800
18;0;0;560;800
19;0;0;660;800
20;0;0;760;800
21;0;0;860;800
22;0;0;960;800
23;0;0;1060;800
24;0;0;1160;800
25;0;0;60;1200
26;0;0;160;1200
27;0;0;260;1200
28;0;0;360;1200
29;0;0;460;1200
30;0;0;560;1200
31;0;0;660;1200
32;0;0;760;1200
33;0;0;860;1200
34;0;0;960;1200
35;0;0;1060;1200
36;0;0;1160;1200
37;0;0;60;1600
38;0;0;160;1600
39;0;0;260;1600
40;0;0;360;1600
41;0;0;460;1600
42;0;0;560;1600
43;0;0;660;1600
44;0;0;760;1600
45;0;0;860;1600
46;0;0;960;1600
47;0;0;1060;1600
48;0;0;1160;1600
49;0;0;60;2000
50;0;0;160;2000
51;0;0;260;2000
52;0;0;360;2000
53;0;0;460;2000
54;0;0;560;2000
55;0;0;660;2000
56;0;0;760;2000
57;0;0;860;2000
58;0;0;960;2000
59;0;0;1060;2000
60;0;0;1160;2000
61;0;0;60;2400
62;0;0;160;2400
63;0;0;260;2400
64;0;0;360;2400
65;0;0;460;2400
66;0;0;560;2400
67;0;0;660;2400
68;0;0;760;2400
69;0;0;860;2400
70;0;0;960;2400
71;0;0;1060;2400
72;0;0;1160;2400
73;0;0;60;2800
74;0;0;160;2800
75;0;0;260;2800
76;0;0;360;2800
77;0;0;460;2800
78;0;0;560;2800
79;0;0;660;2800
80;0;0;760;2800
81;0;0;860;2800
82;0;0;960;2800
83;0;0;1060;2800
84;0;0;1160;2800
85;0;0;60;3200
86;0;0;160;3200
87;0;0;260;3200
88;0;0;360;3200
89;0;0;460;3200
90;0;0;560;3200
91;0;0;660;3200
92;0;0;760;3200
93;0;0;860;3200
94;0;0;960;3200
95;0;0;1060;3200
96;0;0;1160;3200
97;0;0;60;3600
98;0;0;160;3600
99;0;0;260;3600
100;0;0;360;3600
101;0;0;460;3600
102;0;0;560;3600
103;0;0;660;3600
104;0;0;760;3600
105;0;0;860;3600
106;0;0;960;3600
107;0;0;1060;3600
108;0;0;1160;3600
109;0;0;60;4000
110;0;0;160;4000
111;0;0;260;4000
112;0;0;360;4000
113;0;0;460;4000
114;0;0;560;4000
115;0;0;660;4000
116;0;0;760;4000
117;0;0;860;4000
118;0;0;960;4000
119;0;0;1060;4000
120;0;0;1160;4000
121;0;0;60;4400
122;0;0;160;4400
123;0;0;260;4400
124;0;0;360;4400
125;0;0;460;4400
126;0;0;560;4400
127;0;0;660;4400
128;0;0;760;4400
129;0;0;860;4400
130;0;0;960;4400
131;0;0;1060;4400
132;0;0;1160;4400
133;0;0;60;4800
134;0;0;160;4800
135;0;0;260;4800
136;0;0;360;4800
137;0;0;460;4800
138;0;0;560;4800
139;0;0;660;4800
140;0;0;760;4800
141;0;0;860;4800
142;0;0;960;4800
143;0;0;1060;4800
144;0;0;1160;4800
145;0;0;60;5200
146;0;0;160;5200
147;0;0;260;5200
148;0;0;360;5200
149;0;0;460;5200
150;0;0;560;5200
151;0;0;660;5200
152;0;0;760;5200
153;0;0;860;5200
154;0;0;960;5200
155;0;0;1060;5200
156;0;0;1160;5200
157;0;0;60;5600
158;0;0;160;5600
159;0;0;260;5600
160;0;0;360;5600
161;0;0;460;5600
162;0;0;560;5600
163;0;0;660;5600
164;0;0;760;5600
165;0;0;860;5600
166;0;0;960;5600
167;0;0;1060;5600
168;0;0;1160;5600
169;0;0;60;6000
170;0;0;160;6000
171;0;0;260;6000
172;0;0;360;6000
173;0;0;460;6000
174;0;0;560;6000
175;0;0;660;6000
176;0;0;760;6000
177;0;0;860;6000
178;0;0;960;6000
179;0;0;1060;6000
180;0;0;1160;6000
181;0;0;60;6400
182;0;0;160;6400
183;0;0;260;6400
184;0;0;360;6400
185;0;0;460;6400
186;0;0;560;6400
187;0;0;660;6400
188;0;0;760;6400
189;0;0;860;6400
190;0;0;960;6400
191;0;0;1060;6400
192;0;0;1160;6400
193;0;0;60;6800
194;0;0;160;6800
195;0;0;260;6800
196;0;0;360;6800
197;0;0;460;6800
198;0;0;560;6800
199;0;0;660;6800
200;0;0;760;6800
201;0;0;860;6800
202;0;0;960;6800
203;0;0;1060;6800
204;0;0;1160;6800
205;0;0;60;7200
206;0;0;160;7200
207;0;0;260;7200
208;0;0;360;7200
209;0;0;460;7200
210;0;0;560;7200
211;0;0;660;7200
212;0;0;760;7200
213;0;0;860;7200
214;0;0;960;7200
215;0;0;1060;7200
216;0;0;1160;7200
217;0;0;60;7600
218;0;0;160;7600
219;0;0;260;7600
220;0;0;360;7600
221;0;0;460;7600
222;0;0;560;7600
223;0;0;660;7600
224;0;0;760;7600
225;0;0;860;7600
226;0;0;960;7600
227;0;0;1060;7600
228;0;0;1160;7600
229;0;0;60;8000
230;0;0;160;8000
231;0;0;260;8000
232;0;0;360;8000
233;0;0;460;8000
234;0;0;560;8000
235;0;0;660;8000
236;0;0;760;8000
237;0;0;860;8000
238;0;0;960;8000
239;0;0;1060;8000
240;0;0;1160;8000
241;0;0;60;8400
242;0;0;160;8400
243;0;0;260;8400
244;0;0;360;8400
245;0;0;460;8400
246;0;0;560;8400
247;0;0;660;8400
248;0;0;760;8400
249;0;0;860;8400
250;0;0;960;8400
251;0;0;1060;8400
252;0;0;1160;8400
253;0;0;60;8800
254;0;0;160;8800
255;0;0;260;8800
256;0;0;360;8800
257;0;0;460;8800
258;0;0;560;8800
259;0;0;660;8800
260;0;0;760;8800
261;0;0;860;8800
262;0;0;960;8800
263;0;0;1060;8800
264;0;0;1160;8800
265;0;0;60;9200
266;0;0;160;9200
267;0;0;260;9200
268;0;0;360;9200
269;0;0;460;9200
270;0;0;560;9200
271;0;0;660;9200
272;0;0;760;9200
273;0;0;860;9200
274;0;0;960;9200
275;0;0;1060;9200
276;0;0;1160;9200
277;0;0;60;9600
278;0;0;160;9600
279;0;0;260;9600
280;0;0;360;9600
281;0;0;460;9600
282;0;0;560;9600
283;0;0;660;9600
284;0;0;760;9600
285;0;0;860;9600
286;0;0;960;9600
287;0;0;1060;9600
288;0;0;1160;9600
289;0;0;60;10000
290;0;0;160;10000
291;0;0;260;10000
292;0;0;360;10000
293;0;0;460;10000
294;0;0;560;10000
295;0;0;660;10000
296;0;0;760;10000
297;0;0;860;10000
298;0;0;960;10000
299;0;0;1060;10000
300;0;0;1160;10000
