287
0;37;38;
1;1;2;
2;2;3;
3;3;4;
4;4;5;
5;5;6;
6;6;7;
7;7;8;
8;8;9;
9;9;10;
10;10;11;
11;11;12;
12;1;13;
13;2;14;
14;3;15;
15;4;16;
16;5;17;
17;6;18;
18;7;19;
19;8;20;
20;9;21;
21;10;22;
22;11;23;
23;12;24;
24;13;14;
25;14;15;
26;15;16;
27;16;17;
28;17;18;
29;18;19;
30;19;20;
31;20;21;
32;21;22;
33;22;23;
34;23;24;
35;13;25;
36;14;26;
37;15;27;
38;16;28;
39;17;29;
40;18;30;
41;19;31;
42;20;32;
43;21;33;
44;22;34;
45;23;35;
46;24;36;
47;25;26;
48;26;27;
49;27;28;
50;28;29;
51;29;30;
52;30;31;
53;31;32;
54;32;33;
55;33;34;
56;34;35;
57;35;36;
58;25;37;
59;26;38;
60;27;39;
61;28;40;
62;29;41;
63;30;42;
64;31;43;
65;32;44;
66;33;45;
67;34;46;
68;35;47;
69;36;48;
70;37;49;
71;38;50;
72;39;40;
73;40;41;
74;41;42;
75;42;43;
76;43;44;
77;44;45;
78;45;46;
79;46;47;
80;47;48;
81;50;51;
82;38;39;
83;39;51;
84;40;52;
85;41;53;
86;42;54;
87;43;55;
88;44;56;
89;45;57;
90;46;58;
91;47;59;
92;48;60;
93;49;61;
94;50;62;
95;51;63;
96;52;53;
97;53;54;
98;54;55;
99;55;56;
100;56;57;
101;57;58;
102;58;59;
103;59;60;
104;49;50;
105;154;155;
106;51;52;
107;52;64;
108;53;65;
109;54;66;
110;55;67;
111;56;68;
112;57;69;
113;58;70;
114;59;71;
115;60;72;
116;61;73;
117;62;74;
118;63;75;
119;64;76;
120;65;66;
121;66;67;
122;67;68;
123;68;69;
124;69;70;
125;70;71;
126;71;72;
127;61;62;
128;62;63;
129;63;64;
130;64;65;
131;65;77;
132;66;78;
133;67;79;
134;68;80;
135;69;81;
136;70;82;
137;71;83;
138;72;84;
139;73;85;
140;74;86;
141;75;87;
142;76;88;
143;77;78;
144;78;79;
145;79;80;
146;80;81;
147;81;82;
148;82;83;
149;83;84;
150;73;74;
151;74;75;
152;75;76;
153;76;77;
154;77;89;
155;78;90;
156;79;91;
157;80;92;
158;81;93;
159;82;94;
160;83;95;
161;84;96;
162;85;97;
163;86;98;
164;87;99;
165;88;100;
166;89;101;
167;90;91;
168;91;92;
169;92;93;
170;93;94;
171;94;95;
172;95;96;
173;85;86;
174;86;87;
175;87;88;
176;88;89;
177;89;90;
178;90;102;
179;91;103;
180;92;104;
181;93;105;
182;94;106;
183;95;107;
184;96;108;
185;97;109;
186;98;110;
187;99;111;
188;100;112;
189;101;113;
190;102;114;
191;103;104;
192;104;105;
193;105;106;
194;106;107;
195;107;108;
196;97;98;
197;98;99;
198;99;100;
199;100;101;
200;101;102;
201;102;103;
202;103;115;
203;104;116;
204;105;117;
205;106;118;
206;107;119;
207;108;120;
208;109;121;
209;110;122;
210;111;123;
211;112;124;
212;113;125;
213;114;126;
214;115;127;
215;116;117;
216;117;118;
217;118;119;
218;119;120;
219;109;110;
220;110;111;
221;111;112;
222;112;113;
223;113;114;
224;114;115;
225;115;116;
226;116;128;
227;117;129;
228;118;130;
229;119;131;
230;120;132;
231;121;133;
232;122;134;
233;123;135;
234;124;136;
235;125;137;
236;126;138;
237;127;139;
238;128;140;
239;129;130;
240;130;131;
241;131;132;
242;121;122;
243;122;123;
244;123;124;
245;124;125;
246;125;126;
247;126;127;
248;127;128;
249;128;129;
250;129;141;
251;130;142;
252;131;143;
253;132;144;
254;133;145;
255;134;146;
256;135;147;
257;136;148;
258;137;149;
259;138;150;
260;139;151;
261;140;152;
262;141;153;
263;142;143;
264;143;144;
265;133;134;
266;134;135;
267;135;136;
268;136;137;
269;137;138;
270;138;139;
271;139;140;
272;140;141;
273;141;142;
274;142;154;
275;143;155;
276;144;156;
278;155;156;
279;145;146;
280;146;147;
281;147;148;
282;148;149;
283;149;150;
284;150;151;
285;151;152;
286;152;153;
287;153;154;
